"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1936-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.4","","","","1"
"1936-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.4","","","","1"
"1936-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.4","","","","1"
"1936-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.5","","","","1"
"1936-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.5","","","","1"
"1936-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.5","","","","1"
"1937-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1937-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1937-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1937-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1937-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1937-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1938-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1938-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1938-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1938-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1938-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1938-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1938-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1938-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1938-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.7","","","","1"
"1938-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1938-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1938-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.6","","","","1"
"1939-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1939-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1939-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1940-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1940-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.8","","","","1"
"1940-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.9","","","","1"
"1940-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.9","","","","1"
"1940-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.9","","","","1"
"1940-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","7.9","","","","1"
"1940-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.0","","","","1"
"1940-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.0","","","","1"
"1940-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.1","","","","1"
"1940-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.1","","","","1"
"1940-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.1","","","","1"
"1940-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.2","","","","1"
"1941-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.2","","","","1"
"1941-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.2","","","","1"
"1941-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.2","","","","1"
"1941-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.2","","","","1"
"1941-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.2","","","","1"
"1941-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.4","","","","1"
"1941-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.5","","","","1"
"1941-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.6","","","","1"
"1941-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.7","","","","1"
"1941-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.7","","","","1"
"1941-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1941-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.7","","","","1"
"1942-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.7","","","","1"
"1942-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.7","","","","1"
"1942-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1942-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1942-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1942-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1942-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.9","","","","1"
"1942-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.9","","","","1"
"1942-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1942-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.9","","","","1"
"1942-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1942-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1943-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1943-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1943-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","8.8","","","","1"
"1943-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1943-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1943-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1943-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1943-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1943-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1943-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1943-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1943-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1944-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1944-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1945-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.0","","","","1"
"1945-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1945-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1945-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1945-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.1","","","","1"
"1945-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1945-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1945-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1945-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1945-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1945-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1945-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1946-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1946-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1946-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1946-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1946-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.2","","","","1"
"1946-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.4","","","","1"
"1946-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.5","","","","1"
"1946-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.6","","","","1"
"1946-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.6","","","","1"
"1946-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.7","","","","1"
"1946-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.7","","","","1"
"1946-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.7","","","","1"
"1947-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","9.7","","","","1"
