"REF_DATE","GEO","DGUID","Type of claim","Claim detail","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2009-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2009-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2009-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2009-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2009-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2010-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2010-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2010-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2010-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2010-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2010-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2010-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2010-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","350","","","","0"
"2010-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2010-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2010-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2010-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2011-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2011-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2011-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2011-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2011-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2011-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2011-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2011-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2011-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2011-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2011-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2011-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2012-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2012-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2012-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2012-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2012-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2012-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2012-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2012-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2012-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2012-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","370","","","","0"
"2012-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","350","","","","0"
"2012-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2013-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2013-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2013-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2013-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2013-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2013-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2013-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","370","","","","0"
"2013-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2013-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2013-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2013-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2013-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2014-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2014-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2014-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2014-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2014-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2014-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","360","","","","0"
"2014-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2014-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2014-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2014-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2014-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2014-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2015-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","370","","","","0"
"2015-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","370","","","","0"
"2015-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2015-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","340","","","","0"
"2015-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","350","","","","0"
"2015-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2015-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2015-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2015-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2015-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2015-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2015-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","310","","","","0"
"2016-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2016-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2016-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2016-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","250","","","","0"
"2016-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2016-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","270","","","","0"
"2016-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","890","","","","0"
"2016-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2016-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","260","","","","0"
"2016-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2016-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","260","","","","0"
"2016-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2017-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2017-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2017-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2017-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2017-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2017-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2017-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2017-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2017-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2017-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2017-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","330","","","","0"
"2017-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2018-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2018-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2018-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2018-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2018-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2018-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2018-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","260","","","","0"
"2018-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2018-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2018-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2018-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2018-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","320","","","","0"
"2019-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2019-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2019-03","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2019-04","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","270","","","","0"
"2019-05","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2019-06","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","300","","","","0"
"2019-07","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2019-08","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2019-09","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","270","","","","0"
"2019-10","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","290","","","","0"
"2019-11","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","260","","","","0"
"2019-12","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","270","","","","0"
"2020-01","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","280","","","","0"
"2020-02","Yukon","2016A000260","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992306","12.4.1","270","","","","0"
"1997-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1997-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1998-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"1999-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","","..","","","0"
"2000-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","340","","","","0"
"2000-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","340","","","","0"
"2000-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2000-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2000-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2000-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2000-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2000-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2000-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2000-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2000-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2000-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2001-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2001-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2001-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2001-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2001-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2001-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2001-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2001-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2001-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2001-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2001-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2001-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2002-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2002-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2002-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2002-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2002-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","400","","","","0"
"2002-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","350","","","","0"
"2002-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2002-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2002-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2002-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","360","","","","0"
"2002-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2002-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2003-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
